Year,YearTotal,Era,Name,Content,Price,Start,End,Type,Status,Link
2025,,Narcissist,⭐ Narcissist Tour Bundle,"Main Content
Tour Versions
Punk monk v2
Punk monk v3
Rockstar made v1
Rockstar made v4
New Tank
Vamp Anthem v1
Vamp Anthem v1
Woke Up Like This V2
Stop breathing editv2_Current
Rockstar Made v4 current
Die4guy (stem bounce)
Beno (punk monk transition version) (stem bounce)
OGF for already out tour versions
Over
Stop breathing v1
Stop breathing v2
Jumputthehouse / New tank
Stems
Rockstar Made 3
Punk Monk Outro 153bpm
New Tank v2
Punk Monk v2 Intro
Punk Monk V3 Outro stems
Rockstar made 3
Rockstar made tour stems
Rockstar made v4
Rockstarmade tour
Stopbreathing tour
STOP BREATHING #1
STOP BREATHING #2
ROCKSTAR MADE
NEW TANK
BENO & PUNK MONK
TEEN X
DIE4GUY
OG Files for WLR (with space for intro in beginning)
Die4guy
Beno
Rockstar Made
New Tank
Teen X
Project File
Rockstar Made (Tour Version)

Bonus
30% - Rich Amiri - It's Up (Demo) - [REACHED]

Goated by Mastem, eutrepe, Jodanlol","1,000$","July 3, 2025","July 4, 2025",Bundle,Completed,
2025,,MUSIC [V2],MUSIC previewed grail,"Main Song
MEET YO MAKER

Goated by euterpe, Larry
Force leaked by Tune & Jamal on the opium telegram. Funds that were gathered were used on the DGMN buy.","9,000$","Jun 20, 2025","Jun 20, 2025",Blind,Force Leaked,
2025,,Playboi Carti,Pre-2020 Session,"Main Song
Yah Mean Studio Session

Bonus
60% - OsamaSon - Same Shi (OGF) - [REACHED]
75% - 🗑️ 3x 6enji - [REACHED]

Goated by euterpe",650$,"Jun 13, 2025","Jun 18, 2025",Blind,Completed,
2025,,MUSIC [V2],1x MUSIC tracklist song,"Main Song
WE NOT EQUAL

Goated by leex, tiller, latinas & tow mater, Gabriel, Raahim, vad_3r, waxred
Took 8 days to finish and only finished because of Carti Hub staff and goats goating the buy constantly. And then when Raahim polled for people liking the song or not 72% of people said it was ass. Promoted as industrial, while it wasn't.","9,000$","May 16, 2025","May 25, 2025",Blind,Completed,
2025,,Multiple Eras,1x MUSIC + 1x 2016 BLIND,"Main Songs
🏆 Dancer
POP YO SHI TWIN (feat. Lil Yachty)","5,000$","Apr 12, 2025","Apr 12, 2025",Blind,Completed,
2025,,MUSIC [V2],Wanted & previewed MUSIC era,"Main Song
🏆 MEET YO MAKER - [CANCELLED]

Replacement Song
FAKE LOVE*
Bonus
🤖COST YOU

Goated by 3
First buy where gambling is involved, Raahim fucking gambled $500 out of the funds, got 1.7k out of it, got too greedy, and then lost it all (Raahim was sent 1k and was told to gamble half to put it on the buy). Seller ended up backing out after the buy had finished, so RPC leaked the CDQ snippet and ended up transferring funds to 'FAKE LOVE' instead.","9,000$","Apr 8, 2025","Apr 10, 2025",Blind,Completed,
2025,,Multiple Eras,Take A Soul* & Walk On Water,"Main Content
A$AP Nast - Take A Soul* (feat. Playboi Carti)
Walk On Water","2,500$","Apr 2, 2025","Apr 2, 2025",PB to leak,Completed,
2025,,Multiple Eras,1x MUSIC + 1x WLR (2019) BLIND,"Main Songs
RICK OWENS* (ON B5)
TOO MUCH

Bonus
🥉 Offset - ROCK OUT (feat. Playboi Carti) - [CANCELLED]

Goated by mike, naq & larry","10,000$","Mar 25, 2025","Mar 28, 2025",Bundle,Completed,
2025,,MUSIC [V2],Unheard MUSIC era,"Main Song
DOCTOR

Bonus
$4000 - POP OUT [OG] - [REACHED]

goated by cream pie & qdith","8,000$","Mar 21, 2025","Mar 22, 2025",Blind,Completed,
2025,,MUSIC [V2],Unheard 2023,"Main Song
SUPER HOT* (SURVIVOR)

Bonus
$4000 - HXG - Section 8 (feat. 5unna & Biggaveli) - [REACHED]

goated by Raahim & RPC","9,000$","Mar 19, 2025","Mar 20, 2025",Blind,Completed,
2025,,MUSIC [V2],Wanted MUSIC era,"Main Song
🏆 FUCK ON MY DJ

Bonus
Blind Finished Carti
Not OG file forceleaked like 1/3 of the way into the buy, funds were then sent to seller to keep us on good terms. Then eventually later the actual OG file was leaked. And then CARTI himself dropped it 💀","10,000$","Mar 17, 2025","Mar 17, 2025",Blind,Force Leaked,
