Era,Name,Notes,Track Length,File Date,Leak Date,Available Length,Quality,Link(s)
Viva la Vida,"Bucket For A Crown
(feat. Davide Rossi)","Played live once by Chris and Davide Rossi in 2006. Written the day before its live debut (November 26th, 2006).",,,"Nov 29, 2006",Full,Recording,Bucket For A Crown
Viva la Vida,Cemeteries Of London (Demo),"Featured a verse about drowning witches, and was cut for being too brutal.",,,N/A,Confirmed,Not Available,N/A
Viva la Vida,Charm Of St. Stephen,Seen written on whiteboards. Likely related to St. Stephen.,,,N/A,Confirmed,Not Available,N/A
Viva la Vida,Chinese UFO,Likely related to Chinese Sleep Chant. Originally connected to Yes as an intro.,,,N/A,Confirmed,Not Available,N/A
Viva la Vida,Death and All His Friends (Alternate Mix),"The leaked instrumental to DAAHF only features the second half of the song, likely because it was exported around the same time as School/Rainy Day. It also goes on for 40 seconds longer, presumably for two more repetitions of the chorus.",2:57,,"Mar 28, 2011",Inst Only,CD Quality,Death and All of His Friends (Alternate Mix)
Viva la Vida,Eulogy (For A King),Registered to ASCAP.,,,N/A,Confirmed,Not Available,N/A
Viva la Vida,Famous Old Painters [V1],Earliest known recording of the song. Reassembled from an early piano and vocal stem in the Famous Old Painters sessions.,3:07,,"Jan 28, 2025",Stem Bounce,Manipulated,Famous Old Painters [V1]
Viva la Vida,Famous Old Painters [V2],"OG Filename: PAINTERSMONMIX221007
First known exported recording of the song. Piano only with a rougher vocal take.",3:00,,"Jan 28, 2025",OG File,Lossless,Famous Old Painters [V2]
Viva la Vida,Famous Old Painters [V3],"OG Filename: Famous Old Painters monmix231107
Early mix with percussion and more guitar. Only exported as an instrumental.",3:34,,"Jan 28, 2025",Inst Only,Lossless,Famous Old Painters [V3]
Viva la Vida,Famous Old Painters (Final Master),"OG Filename: FAMOUS OLD PAINTERS monmix 20071204D
Final master of the song.",3:22,,"Jan 28, 2025",OG File,Lossless,Famous Old Painters (Final Master)
Viva la Vida,⭐ Famous Old Painters [V4],"OG Filename: Painters monmix 071207a
Seemingly identical to the above, but unmastered. Leaked before the sessions did.",3:22,,"Mar 12, 2024",OG File,Lossless,Famous Old Painters [V4]
Viva la Vida,Famous Old Painters [V5],"Instrumental leaked in 2011. Different mix to the Dec 4, 2007 mix but very similar.",3:22,,"Mar 28, 2011",Inst Only,CD Quality,Famous Old Painters [V5]
Viva la Vida,Famous Old Painters [V?],"Unknown mix of Famous Old Painters, allegedly between Oct 22, 2007 mix and Nov 23, 2007 Mix",3:22,,,Conflicting Sources,Manipulated,Famous Old Painters [V?]
Viva la Vida,Famous Old Painters (Phil's Feeling) [V1],"OG Filename: Famous-PhilsFeelingGtr
Mostly acoustic version of the song, likely a mix of how Phil wanted the song to be. Has ~17 seconds of silence after the song ends.",3:39,,"Jan 28, 2025",OG File,Lossless,Famous Old Painters (Phil's Feeling) [V1]
Viva la Vida,Famous Old Painters (Phil's Feeling) [V2],"OG Filename: Famous-PhilsFeeling
Identical to the above mix, but without the acoustic guitar riff (and extra silence).",3:22,,"Jan 28, 2025",OG File,Lossless,Famous Old Painters (Phil's Feeling) [V2]
Viva la Vida,First Steps,Leaked recording from 2006.,1:29,,"Jul 20, 2009",Full,Lossless,First Steps
Viva la Vida,Four Seasons Hotel,Written on a piece of paper in 2008.,,,,Confirmed,Not Available,N/A
Viva la Vida,"Fun
(feat. Natalie Imbruglia)",Given away to Natalie Imbruglia. Coldplay's version was identical but had Chris singing harmonies.,,,N/A,Not Publicly Available,Not Available,N/A
Viva la Vida,Glass of Water (Alternate Mix),Seemingly a demo version showcased in the instrumental of the song.,,,"Mar 28, 2011",Inst Only,CD Quality,Glass of Water (Alternate Mix)
Viva la Vida,Goodbye & Goodnight,Leaked recording from 2006.,2:12,,"Jul 20, 2009",Full,Lossless,Goodbye & Goodnight
Viva la Vida,If You Love Me Let Me Know,Heavily revamped verison of Long December. Early version of Violet Hill seen on an early tracklist.,,,N/A,Confirmed,Not Available,N/A
Viva la Vida,"🏆 Leftrightleftrightleft [V1-V8]
(feat. Davide Rossi)","Part of early tracklists for Viva La Vida. About 8 different versions were made. Theorized that the live album of the same name. Would had included this track, due to the live album only being made. Because of the cancelation of the barcelona 2009 video. Rumored that the song may have been given away to Linkin Park, Due to to footage & Audio of a unreleased song called LeftRight. However it is unconfirmed and most likely false.",,,N/A,Not Publicly Available,Not Available,N/A
Viva la Vida,Lhuna (Demo),Original demo recorded by Chris to send to David Bowie; requesting him to feature on it.,,,N/A,Confirmed,Not Available,N/A
Viva la Vida,Life In Technicolor (Demo),"Confirmed to be an earlier version of Life In Technicolor ii, before being polished for the EP.",,,N/A,Confirmed,Not Available,N/A
Viva la Vida,Lost! (Demo),"Recorded at a venue in Detroit during a soundcheck while the band were trying to play ""Sting and Lost!"" by Blur. Featured a ""hip-hop beat""; Will stated that the song was 'drastically' reinvented when it was removed.",,,N/A,Confirmed,Not Available,N/A
Viva la Vida,Loveless,Leaked recording from 2006 - though only the chorus was played. Confirmed through whiteboards to have a 'whistling riff'.,0:31,,"Jul 20, 2009",Partial,Lossless,Loveless
Viva la Vida,Lovers In Japan [V2],Leaked recording from 2006. Only the first verse and chorus were played.,1:31,,"Jul 17, 2009",Full,Lossless,Lovers In Japan (Demo)
Viva la Vida,Lovers In Japan [V3] (Jam),"Pulled from the AHFOD Documentary, very short jam.",,,,Partial,Low Quality,Snippet
Viva la Vida,🏆 Lukas,Given away to Natalie Imbruglia. An instrumental version of the song leaked alongside other VLV-era instrumentals. It originally featured Chris singing in full; the echoes of his vocals can barely be heard in the instrumental.,3:50,,"Mar 29, 2011",Inst Only,Lossless,Lukas
Viva la Vida,Mining On The Moon,"A snippet was played in an interview from 2007. It was scrapped for copying another song. Allegedly played live, but never bootlegged",,,,Snippet,Low Quality,Snippets
Viva la Vida,Poppy Fields,"A longer, fuller demo of Poppyfields.",,,N/A,Confirmed,Not Available,N/A
Viva la Vida,Postcards From Far Away (Full Version),Confirmed through lyrics on official artwork.,,,N/A,Confirmed,Not Available,N/A
Viva la Vida,Princess of China,"Written ""years before"" Mylo Xyloto.",,,N/A,Confirmed,Not Available,N/A
Viva la Vida,🏆 Prospekt's March (Full Band Version),Written on a whiteboard around 2007 - 2008. Almost unrecognisable from the released version due to drums and heavy guitar.,,,,Snippet,Manipulated,Snippet
Viva la Vida,Reign Of Love (20 Minute Version),Jam. Likely instrumental.,~20m,,N/A,Confirmed,Not Available,N/A
Viva la Vida,Sad Piece,Written on a whiteboard - likely not the final name.,,,N/A,Confirmed,Not Available,N/A
Viva la Vida,School / Rainy Day,Features a piano piece called School (later repurposed as the intro to DaaHF) followed by a shortened version of Rainy Day without the final song's synths.,2:45,,"Mar 29, 2011",Inst Only,Lossless,School / Rainy Day
Viva la Vida,St. Stephen,Leaked recording from 2006. The riff was later played at a show in 2023.,1:15,,"Jul 19, 2009",Full,Lossless,St. Stephen
Viva la Vida,Strawberry Swing (Demo),"Recorded in Melbourne, Australia.",,,N/A,Confirmed,Not Available,N/A
Viva la Vida,Strawberry Swing (Rough Mix),Leaked due to being the audio for Strawberry Swing's music video on Apple Music. Features an alternate mix and alternate lyrics towards the end.,4:17,,,Full,High Quality,Strawberry Swing (Rough Mix)
Viva la Vida,¿Sudor/Sabor?,Written on a piece of paper in 2008.,,,,Confirmed,Not Available,N/A
Viva la Vida,The Butterfly [V1] (Piano),A snippet was played in an interview. A piano demo.,,,,Snippet,Medium Quality,Snippet
Viva la Vida,The Butterfly [V2],If the theory about the unknown soundcheck 2 being a more finished version of The Butterfly is correct. Then this is exactly what it might be..,,,,Rumored,Not Available,
Viva la Vida,The Dubliners,Played live on the Viva La Vida Tour - confirmed to be originally part of the Prospekt's March EP but was scrapped.,,,,Full,Recording,The Dubliners
Viva la Vida,✨ The Fall Of Man,Leaked recording from 2006.,2:10,,"Jul 20, 2009",Full,Lossless,The Fall Of Man
Viva la Vida,✨ The Man Who Swears He's God,Leaked recording from 2006 - played in 2 parts. Later turned into People Of The Pride.,2:48,,"Jul 20, 2009",Full,Lossless,"The Man Who Swears He's God (Take 1)
The Man Who Swears He's God (Take 2)"
Viva la Vida,Thought You Might Be A Ghost,Working title for 42.,,,N/A,Confirmed,Not Available,N/A
Viva la Vida,Tim's Song,Written on a whiteboard. Speculated to be called 'Time Soup' instead due to Chris' handwriting being hard to read.,,,N/A,Conflicting Sources,Not Available,N/A
Viva la Vida,Trick Of Light,Written on a whiteboard - connected to Lovers In Japan.,,,N/A,Confirmed,Not Available,N/A
Viva la Vida,Unknown,A snippet of an unknown song was featured in the South Bank Show.,,,,Snippet,Low Quality,Unknown Song
Viva la Vida,"Unknown
(feat. Timbaland)",Mentioned in an interview that a collaboration with Timbaland was scrapped from the album.,,,N/A,Confirmed,Not Available,N/A
Viva la Vida,🏆 Unknown Demo Tapes Songs,There are 2 songs from the Viva La Vida tapes that have not been leaked. It is speculated to be Viva La vida (The one we got) Or the butterfly!,,,N/A,Not Publicly Available,Not Available,N/A
Viva la Vida,Unknown Soundcheck 1,"Played during a soundcheck on the Viva la Vida Tour. Name is unknown.
Speculated to be Leftrightleftrightleft.",,,,Snippet,Recording,Snippet
Viva la Vida,Unknown Soundcheck 2,"Played during a soundcheck on the Viva la Vida Tour. Name is unknown.
Speculated to be a later more finalized verison of The Butterfly.",,,,Snippet,Recording,Snippet
Viva la Vida,✨ Until The Water Flows Over [V4],"New, shortened version of the song. Set to be an intro for Violet Hill before being scrapped. Leaked due to it being part of Violet Hill's instrumental. But due to recent advancements in Ai isolation we've been successfully able to extract the lyrics and restore the track",1:13,,"Mar 29, 2011",Full,Lossless,Until The Water Flows Over
Viva la Vida,Violet Hill (Alternate Mix),Features an different mixed Violet Hill with heavier guitar and skips the ambience intro.,3:12,,,Full,Lossless,Violet Hill (Alternate Mix)
Viva la Vida,¡Viva la Vida! (Rock Demo),"Shown in a interview. Phil & Wronguy hated it. Jonny wrote 50 riff's that didnt get used in the final song. ""Me & Phil both hated to a point, we wanted to destory the only copy"" - Wronguy Berryman 2009",,,N/A,Confirmed,Not Available,N/A
Viva la Vida,🏆 ¡Viva la Vida! (Police Siren Synth Demo),"A clear 18 second snippet was found from same interview, however thanks to modern advancements in Audio Isolation. We got a extended verison. Jonny said the synth sounded like a police siren.",,,N/A,Snippet,Manipulated,Snippet
Viva la Vida,¡Viva la Vida! (Piano Demo),A snippet of one was played in an interview.,,,,Snippet,Manipulated,Snippet
Viva la Vida,Viva la Vida (DIFFERENT SONGS!),"According to Chris, there are around 6 - 8 other songs with the name 'Viva la Vida'. They arent the same as the one we got. Its unknown if they are either the same track but different or entirely seperate from eachother",,,N/A,Confirmed,Not Available,N/A
Viva la Vida,¡Viva la Vida!,Working title for Viva la Vida.,,,N/A,Confirmed,Not Available,N/A
Viva la Vida,When You See Marie,Jam song from the Famous Old Painters sessions. Allegedly recorded as an apology to Gwyneth Paltrow after an argument. Later turned into Houston #1.,,,"Jan 28, 2025",Stem Bounce,Lossless,"When You See Marie (full recording)
When You See Marie (song only)"
Viva la Vida,Weirdo,Seen written on a whiteboard from 2007/2008.,,,,Confirmed,Not Available,N/A
Viva la Vida,Yes (Alternate Mix),"Features an alternate, shortened synth intro rather than the released version's string intro.",4:05,,"Mar 29, 2011",Inst Only,Lossless,Yes (Alternate Mix)
Viva la Vida,Yes!,Working title for Yes.,,,N/A,Confirmed,Not Available,N/A
"8 OG File(s)
2 Full
0 Tagged
2 Partial
3 Snippet(s)
19 Unavailable",The Wedding Album,,,,,,,
The Wedding Album,1000 - 1 (Ballad Of St. John) / Waltz,"Played live twice during the Viva La Vida Tour. A later version was released on Everyday Life as a hidden track on Bani Adam. During a 2025 interview with Guy, he stated that the song was originally longer and featured a full orchestra, with the piano part being an outro to the song.",,,N/A,Partial,Recording,Ballad Of St. John
The Wedding Album,Arabesque [V1],Likely similar to Arabesque Act. I from the Everyday Life Era.,,,N/A,Confirmed,Not Available,N/A
The Wedding Album,Blackwoods (Home),Seen written on a whiteboard in 2009.,,,N/A,Confirmed,Not Available,N/A
The Wedding Album,Cartoon Head,Allegedly uses elements of Charlie Brown.,,,N/A,Confirmed,Not Available,N/A
The Wedding Album,🏆 Cartoon Heart,Early version of Charlie Brown played acoustically on accordion.,,,,Snippet,Recording,Snippet
The Wedding Album,Charm Of St. Stephen,Seen written on whiteboards. Likely related to St. Stephen.,,,N/A,Confirmed,Not Available,N/A
The Wedding Album,Christmas Lights (Concept),A portion of an early version of Christmas Lights was played in an interview. It later became the second half of the released version of Christmas Lights.,,,,Snippet,Low Quality,Snippet
The Wedding Album,🏆 Don Quixote,Revamped version of Spanish Rain played on the Viva La Vida Tour. Instrumental is identical but lyrics are changed to be about the book of the same name. Will jonny guy & wronguy are confirmed on backing vocal,4:00,,,Full,Recording,Don Quixote
The Wedding Album,Drunks & Guns,Written on a whiteboard as part of an early Wedding Album tracklist.,,,N/A,Confirmed,Not Available,N/A
The Wedding Album,Every Day Life,Original version of Everyday Life from 2009. Confirmed by Chris in the Tuscany Sessions that it was an early version of Everyday Story.,,,N/A,Confirmed,Not Available,N/A
The Wedding Album,Famous Old Painters,Written on a whiteboard as part of an early Wedding Album tracklist. Likely a mix between the 2007 and 2018 Versions. But more likely used the same vocals as the Viva verison,,,N/A,Confirmed,Not Available,N/A
The Wedding Album,Fun,Rumoured to be a revamped version of the Viva la Vida version.,,,N/A,Rumored,Not Available,N/A
The Wedding Album,Gardeners On The Frontline,Written on a whiteboard in 2009.Rumored to be a beautiful song,,,N/A,Confirmed,Not Available,N/A
The Wedding Album,Kitten,Instrumental demo made in 2009. Later worked on again in 2013.,,,,Snippet,High Quality,Snippet
The Wedding Album,Love In A Lethal Dose (Loop 1),"OG Filename: LOVE IN A LETHAL loop1 monmix 20100112X
Found in the Lethal Drug Sessions. Short loop made for LIALD.",1:19,,,OG File,Lossless,LIALD Loop 1
The Wedding Album,Love In A Lethal Dose (Loop 2),"OG Filename: LOVE IN A LETHAL loop2 fback monmix 20100112X
Found in the Lethal Drug Sessions. Short loop made for LIALD.",1:42,,,OG File,Lossless,LIALD Loop 2
The Wedding Album,"Love In A Lethal Dose (Loop 3)
(Mantra)","OG Filename: LOVE IN A LETHAL loop3 mantra monmix 20100112X
Found in the Lethal Drug Sessions. Short loop made for LIALD. Commonly referred to as Mantra due to its file name. It was jammed during an Instagram live in 2020.",3:13,,,OG File,Lossless,LIALD Loop 3 (Mantra)
The Wedding Album,Love In A Lethal Dose (Idea 1),"OG Filename: LOVE IN A LETHAL idea1monmix 20100112X-02
Found in the Lethal Drug Sessions. First known recording of the song. Very rough instrumental jam session. Features one of the loops throughout.",1:46,,,OG File,Lossless,LIALD Idea 1
The Wedding Album,Love In A Lethal Dose (Idea 2),"OG Filename: LOVE IN A LETHAL idea2monmix 20100112X-03
Found in the Lethal Drug Sessions. Rough instrumental jam session.",3:54,,,OG File,Lossless,LIALD Idea 2
The Wedding Album,Love In A Lethal Dose / Umbrella Man [V1],"OG Filename: LOVE IS A LETHAL DRUG Feb09 
Early instrumental demo of LIALD, featuring a long jam called Umbrella Man at the end.",7:34,,,OG File,Lossless,Love In A Lethal Dose / Umbrella Man (V1)
The Wedding Album,Love In A Lethal Dose / Umbrella Man [V2],"OG Filename: 06 love is a lethal in a lethal dose drug umbrella man
Similar mix to the one above with minor changes and different duration but this mix has vocals.",7:07,,,OG File,Medium Quality,Love In A Lethal Dose / Umbrella Man (V2)
The Wedding Album,Lukas,Rumoured to be a revamped version of the Viva la Vida Version.,,,N/A,Rumored,Not Available,N/A
The Wedding Album,Paradise,"Confirmed to be an acoustic rendition of Paradise meant for The Wedding Album, though it is unconfirmed if the name would be the same here. But anyway Fuck paradise",,,N/A,Confirmed,Not Available,N/A
The Wedding Album,Porqupine,Likely a mispelling of 'Porcupine'. Seen on a whiteboard in 2009 and again in 2010.,,,N/A,Confirmed,Not Available,N/A
The Wedding Album,Small World,"Rumoured to be written on a whiteboard during The Wedding Album sessions. Included on a rumored ""finished"" tracklist for The Wedding Album.",,,N/A,Rumored,Not Available,N/A
The Wedding Album,Spanish Rain (Early Version),"OG Filename: SPANISH RAIN monmix 20100213
Rougher mix with more vocals on the bridge.",,,N/A,Not Publicly Available,Not Available,N/A
The Wedding Album,Spanish Rain (Alt Mixes),5 other alt mixes confirmed to exist.,,,N/A,Not Publicly Available,Not Available,N/A
The Wedding Album,⭐ Spanish Rain,"OG Filename: SPANISH RAIN monmix 20100218
Allegedly recorded in Barcelona during the Viva la Vida Tour. Early version of Don Quixote. Elements were later used in From Earth With Love.",4:06,,"Mar 12, 2024",OG File,Lossless,Spanish Rain
The Wedding Album,Tim's Song,Written on a whiteboard. Speculated to be called 'Time Soup' instead due to Chris' handwriting being hard to read.,,,N/A,Confirmed,Not Available,N/A
The Wedding Album,The Man Who Swears He's God,"Rumored to have been reworked on the wedding album, due to the fact it survived Viva, and managed to become ""People Of The Pride"".",,,,Rumored,Not Available,
The Wedding Album,Princess Of China,"Survived Viva, And possibly was brought back here.",,,N/A,Rumored,Not Available,N/A
The Wedding Album,Until The Water Flows Over [V5?],theorized to survive Viva and end up on this album. Likely more similar to the Viva version.,,,N/A,Rumored,Not Available,N/A
The Wedding Album,Us Against The World,Confirmed by Will to be written for this album. It was likely more acoustic and featured different lyrics.,,,N/A,Confirmed,Not Available,N/A
The Wedding Album,Wedding Song,A wedding song.,,,,Not Publicly Available,Medium Quality,
The Wedding Album,Wedding Bells (2009),"Played by Chris during an interview, where he stated that he preferred the song on guitar as opposed to piano.",,,,Partial,Low Quality,Wedding Bells (2009)
The Wedding Album,⭐ Wedding Bells (2010),"Played live once by Chris during an Apple Event, on piano.",2:32,,,Full,Recording,Wedding Bells (2010)
The Wedding Album,Weirdo (Jam),"Rough jam of Chris on piano. Similar to the EL version in structure, but features lyrics about a girl called Eliza instead of Agustin.",,,N/A,Not Publicly Available,Not Available,N/A
The Wedding Album,Weirdo,Demo from 2010 with accordion. Pulled out in 2013. Also on the final tracklist for the album.,,,N/A,Confirmed,Not Available,N/A
"1 OG File(s)
1 Full
0 Tagged
0 Partial
1 Snippet(s)
87 Unavailable",Mylo Xyloto,,,,,,,
Mylo Xyloto,100Kilo,Part of the scrapped album Mylo Xylotwo.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,A Hopeful Transmission,Seemingly another song with the same name as the MX track. Piano and vocals only.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Aiko,Written on whiteboards. Originally thought to have audio (the Major Minus reprise) but was debunked. Later worked on in 2023/2024.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Alien Radio,"Potentially a working title for A L I E N S, as it was written around this time.",,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Alive Day,Written on a whiteboard in 2009.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Arabesque [V2],Allegedly slated for release on Mylo Xyloto.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Boom Boom Dreams,Written in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Boyfriend,Written on a whiteboard in 2009.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Buzz,Written on a whiteboard in 2009.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Car Kids (Jam 1),Early jam of Car Kids.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Car Kids (Jam 2),Early jam of Car Kids.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,🏆 Car Kids,"The most anticipated unreleased song by Coldplay. According to an interview with Guy in 2025, he stated that he remembers it turning into another song that also didn't release. Multiple versions confirmed, all consolidated into one mix, featuring: ""Cabasa, A bell, Bass, Revenge drones(?), Arpeggio magic, Right hand piano, Chris Acoustic, Jon Silvertone""


CAR KIDS STRUCTURE
Intro drum fill
Riff 
Verse One
Chorus
Verse Two
Chorus
Chorus
Kids Sing
Chorus
Jon / Kids / Chorus

Potentially had drums from Paradise. Guitar solo confirmed. 108-109BPM.",,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Charlie Brown (Demo 1),Included a lyric about Charlie Brown (the character).,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Charlie Brown (Demo 2),Alternate lyrics are seen in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Charlie Brown (Demo 3),"Seen in a list in the MX Pop-Up Notebook.
Chris notes: ""drums record (wills 1st day)""",,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Charlie Brown (Demo 4),Seen in a list in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Charlie Brown (Demo 5),Seen in a list in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Charlie Brown (Demo 6),"Seen in a list in the MX Pop-Up Notebook.
""WC BV rec""",,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Charlie Brown (Demo 7),Seen in a list in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Chris + Brain Jam,"Unknown what ""Brain"" is. Potential mispelling of Brian?
""Bluesy thing, very short...""",,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Don't Let It Break Your Heart (Unmixed),Unmixed version of the song without the transition to Up With The Birds.,3:49,,,Stem Bounce,CD Quality,Don't Let It Break Your Heart (Unmixed)
Mylo Xyloto,Every Teardrop is a Waterfall (Demo 1),Seen in a list in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Every Teardrop is a Waterfall (Demo 2),Alternate lyrics are seen in the MX Pop-Up Notebook. Featured Davide Rossi but notably not Guy. At this point included MMIX as an intro.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Every Teardrop is a Waterfall (Demo 3),Seen in a list in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,
Mylo Xyloto,Every Teardrop is a Waterfall (Demo 4),"Seen in a list in the MX Pop-Up Notebook. Stems may exist for this version.
""Stems prep for Hopkey(?)""",,,N/A,Confirmed,Not Available,
Mylo Xyloto,Every Teardrop is a Waterfall (Demo 5),Seen in a list in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,
Mylo Xyloto,Every Teardrop is a Waterfall (Demo 6),"Seen in a list in the MX Pop-Up Notebook.
""CM LV bitz""",,,N/A,Confirmed,Not Available,
Mylo Xyloto,Every Teardrop is a Waterfall (Demo 7),Seen in a list in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Every Teardrop is a Waterfall (Alternate Mix),The Rockband stems feature an unmastered file with a longer outro.,4:24,,,Stem Bounce,Lossless,Every Teardrop is a Waterfall (Alternative Mix)
Mylo Xyloto,Fly,Part of the scrapped album Mylo Xylotwo.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Great Expectations / Golden Arrow / Original UFO,Written on several whiteboards and the MX Pop-Up Notebook. Later turned into both Mylo Xyloto and UFO. Confirmed to be 134bpm.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Harbingers of Doom,Written on a whiteboard in 2009.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Harmony,Written on a whiteboard in 2009. Allegedly unrelated to Harmony (For My Song). Confirmed 132BPM(?).,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Harmony (For My Song),Written on a whiteboard in 2009.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Hook Up,Written on a whiteboard in 2009.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Hurts Like Heaven (Demo 1),Alternate lyrics are seen in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Hurts Like Heaven (Demo 2),Seen in a list in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Hurts Like Heaven (Demo 3),Seen in a list in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Hurts Like Heaven (Demo 4),Seen in a list in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Hurts Like Heaven (Demo 5),Seen in a list in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Hurts Like Heaven (Unmixed),Unmixed version of the song without the transition from Mylo Xyloto.,4:24,,,Stem Bounce,CD Quality,Hurts Like Heaven (Unmixed)
Mylo Xyloto,Hypnofeed,Written in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,If I Ever Fall In Love Again,Written on a whiteboard in 2009.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,It Was A Wonderful Day,Written on a whiteboard in 2009. Likely a demo of Up With The Birds.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Lela,Part of the scrapped album Mylo Xylotwo.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Love In A Lethal Dose,An MX version is confirmed to exist through the notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Lucky Sevens,Written on a whiteboard in 2009.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,M.I.A,Written in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Major Minus (Demo 1),"Written in the MX Pop-Up Notebook. Note by Chris: ""new approach""",,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Major Minus (Demo 2),"Alternate lyrics are seen in the MX Pop-Up Notebook, confirming Major Minus was originally an updated version of The Man Who Swears He's God. Confirmed 112bpm.",,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Major Minus (Demo 3),Seen in a list in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Major Minus (Demo 4),"Seen in a list in the MX Pop-Up Notebook.
""Group BVs (WC, CM, GB, PH, RS)""
""CM LV dbl""",,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Major Minus (Demo 5),Seen in a list in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,MC Squared,Part of the scrapped album Mylo Xylotwo.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Mist,Written on a whiteboard in 2009. Also known as Sherlock Holmes.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,M.M.I.X. (Demo),Seen in a list in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Moving To Mars (Demo 1),Alternate lyrics are seen in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Moving To Mars (Demo 2),Seen in a list in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Moving To Mars (Demo 3),Seen in a list in the MX Pop-Up Notebook.,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Mylo Xyloto (Demo),"Seen in the MX Pop-Up Notebook.
""Mylo Xyloto"" Band playthroughs, drum part ideas",,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Paradise (Demo 1),"Seen in a list in the MX Pop-Up Notebook.
Chris notes: ""Sub bass and midi (from ?????)"" Fuck this song",,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Paradise (Demo 2),"Seen in a list in the MX Pop-Up Notebook.
""group bv rec"" Fuck this song",,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Paradise (Demo 3),Seen in a list in the MX Pop-Up Notebook. Fuck this song,,,N/A,Confirmed,Not Available,N/A
Mylo Xyloto,Paradise (Demo 4),Seen in a list in the MX Pop-Up Notebook. Fuck this song,,,N/A,Confirmed,Not Available,N/A
