Era,Name,Notes,Length,Release Date,Type,Streaming,Link(s)
"To view only songs that are not on streaming, right-click the G column and click ""Sort sheet A to Z""",,,,,,,
I Came From Nothing,"Rich Kidz - Go Hard (Bonus)
(feat. Young Thug & Richie Rich)","Track 19 on Rich Kidz & Money Savage's mixtape ""We Supposed to Stop (But We Didn’t)"".",2:36,"May 14, 2010",Feature,Yes,https://open.spotify.com/track/63eqX5jQ5LfM0xGgMgpExH?si=7172744e51e24418
I Came From Nothing,"Ca$h Out - I Got It
(feat. Young Thug) (prod. Dun Deal)","Track 14 on DJ Kutt Throat's mixtape ""Fake I.D Vol. 3"".",3:05,"Jun 23, 2010",Feature,Yes,https://open.spotify.com/track/0Y78Uz7fDqbi133WkUtkn7?si=4c8a9e4f8f074ef9
I Came From Nothing,"Yung Booke - #1 Stunner
(feat. Young Thug)","Track 14 on Yung Booke's mixtape ""Airbourne Academy"".",3:00,"Oct 23, 2010",Feature,No,https://soundcloud.com/kaliedescop/young-thug-n-young-booke-number-1-stunner?si=a270bca7f3184a1c9a89b765fa7b6498&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing
I Came From Nothing,"Tayman - Meet A Beast
(feat. Young Thug, Richie Rich & Streets)","Track 7 on Tayman's mixtape ""Pillsbury Street"".",3:35,"Nov 12, 2010",Feature,No,https://www.youtube.com/watch?v=WKwC_L_0-mw
I Came From Nothing,"Tayman - I'm On
(feat. Young Thug)","Track 8 on Tayman's mixtape ""Pillsbury Street"".",4:33,"Nov 12, 2010",Feature,No,http://youtube.com/watch?v=pbQsB9Dgh-M
I Came From Nothing,"Tayman - Flexin' In Da City
(feat. Young Thug) (prod. Dun Deal)","Track 10 on Tayman's mixtape ""Pillsbury Street"".",3:48,"Nov 12, 2010",Feature,No,https://www.youtube.com/watch?v=bmz6gmJuVNI
I Came From Nothing,"Rich Kidz - 100 Dollar Autograph
(feat. Young Thug) (prod. Dun Deal)","Track 2 on Rich Kidz, DJ Spinz and DJ Scream's mixtape ""Straight Like That"" and track 4 on ""Straight Like That 2"".",4:06,"Nov 26, 2010",Feature,Yes,https://open.spotify.com/track/1I61xNJZ1yTdlU9yxirM7H?si=2ecd9a9fc25b4870
I Came From Nothing,"Kwony Cash - President Slide Show
(feat. Young Thug) (prod. Kwony Cash)","Track 8 on Kwony Cash and DJ Swamp Izzo's mixtape ""Dis One 4 the Peons"".",3:42,"Dec 19, 2010",Feature,Yes,https://open.spotify.com/track/4obr8sGbD4zK69kO0lnIK7?si=be875e36c7cc4ebb
I Came From Nothing,"Rich Kidz - Rumor
(feat. 2 Chainz & Young Thug) (prod. London On Da Track)","Track 5 on Rich Kidz' mixtape ""Straight Like That 2"".",5:13,"Apr 28, 2011",Feature,Yes,https://open.spotify.com/track/1GgniDj0lWk5luD4XKWKU3?si=75b7b029112c44dc
I Came From Nothing,"J Money - I'm Cold
(feat. Young Thug)","Track 3 on J Money's mixtape ""Sauce 4 Sale"".",4:16,"May 13, 2011",Feature,Yes,https://open.spotify.com/track/2ciosWH0L4PV5TqH6ioYXA?si=0b411de5b2874283
I Came From Nothing,Intro,"Track 1 on ""I Came From Nothing"".",0:26,"Jun 8, 2011",Mixtape Track,No,Link Needed
I Came From Nothing,Jungle,"Track 2 on ""I Came From Nothing"".",3:09,"Jun 8, 2011",Mixtape Track,No,Link Needed
I Came From Nothing,"We Are
(prod. Johhny Juliano)","Track 3 on ""I Came From Nothing"".",3:48,"Jun 8, 2011",Mixtape Track,No,Link Needed
I Came From Nothing,Eat U Alive,"Track 4 on ""I Came From Nothing"".",3:36,"Jun 8, 2011",Mixtape Track,No,Link Needed
I Came From Nothing,"Ball On Y'all
(feat. Capo Kam & Skypad War)","Track 5 on ""I Came From Nothing"".",4:00,"Jun 8, 2011",Mixtape Track,No,Link Needed
I Came From Nothing,Drop Bars,"Track 6 on ""I Came From Nothing"".",2:35,"Jun 8, 2011",Mixtape Track,No,Link Needed
I Came From Nothing,Spartan,"Track 7 on ""I Came From Nothing"".",2:31,"Jun 8, 2011",Mixtape Track,No,Link Needed
I Came From Nothing,Zan Man,"Track 8 on ""I Came From Nothing"".",3:09,"Jun 8, 2011",Mixtape Track,No,Link Needed
I Came From Nothing,"In Dis Bitch
(feat. Kumtie)","Track 9 on ""I Came From Nothing"".",4:29,"Jun 8, 2011",Mixtape Track,No,Link Needed
I Came From Nothing,Rip,"Track 10 on ""I Came From Nothing"".",5:02,"Jun 8, 2011",Mixtape Track,No,Link Needed
I Came From Nothing,"Achieve
(feat. Teezie Dolla)","Track 11 on ""I Came From Nothing"".",4:37,"Jun 8, 2011",Mixtape Track,No,Link Needed
I Came From Nothing,"We Ballin'
(feat. Joc Lowe)","Track 12 on ""I Came From Nothing"".",3:40,"Jun 8, 2011",Mixtape Track,No,Link Needed
I Came From Nothing,"Summer
(feat. London Jae)","Track 13 on ""I Came From Nothing"".",4:54,"Jun 8, 2011",Mixtape Track,No,Link Needed
I Came From Nothing 2,"Frontstree - 25
(feat. Young Thug & Supastar CJ)",Thug and Supastar CJ are featured on Frontstree's song ,4:00,"Nov 1, 2011",Feature,No,Link Needed
I Came From Nothing 2,Haiti Slang,"Track 1 on """"I Came From Nothing 2"""".",3:51,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/5z6cZOdsMt9bTBlTSyqBnW?si=f2f70418897944dc
I Came From Nothing 2,I Know,"Track 2 on """"I Came From Nothing 2"""".",2:59,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/71FYla0fmoZtWoXkAddbwB?si=4a4b0e818f6b4fc6
I Came From Nothing 2,"Bonjour
(prod. Planet9)","Track 3 on """"I Came From Nothing 2"""".",4:50,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/5ddzdvPSd04yEtc9fXKtuY?si=ec6a2c2cfc624244
I Came From Nothing 2,"My Everything
(feat. Future) (prod. KE On The Track)","Track 4 on """"I Came From Nothing 2"""".",4:13,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/1mYYKcpiFnoUwWuSGytnpf?si=459cf64b2bb5472c
I Came From Nothing 2,"Who's On Top [V1]
(feat. Lil Duke & MPA Wicced) (prod. Planet9)","Track 5 on ""I Came From Nothing 2"".",3:50,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/3YhQTgPe5HK5n4nJescBwp?si=2aae3c6a573746ce
I Came From Nothing 2,Keep In Touch,"Track 6 on ""I Came From Nothing 2"".",4:12,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/1d0fw7g187GMnEZfE7AkCB?si=41de9e06ac38480e
I Came From Nothing 2,"Keep Going
(feat. Ca$h Out)","Track 7 on ""I Came From Nothing 2"".",3:49,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/15DdtDJV1IzHWMzJ6M42D3?si=690e8d657ebd41d9
I Came From Nothing 2,"Fuck My Tattoos
(feat. Jose Guapo)","Track 8 on ""I Came From Nothing 2"".",3:45,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/2UE3sGrt4tcgKy8Hbgu4Sw?si=c8df27be5ebf40f0
I Came From Nothing 2,"Doors
(feat. Capo Kim & London Jae)","Track 9 on ""I Came From Nothing 2"".",3:49,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/3OvpPFBnvymTrQgriPfwoe?si=da7229acb1344a19
I Came From Nothing 2,"Twitter Song
(prod. Planet9)","Track 10 on ""I Came From Nothing 2"".",3:43,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/5Mk0paRS1dDjsWxo4qokdW?si=8a3cd02b249147b7
I Came From Nothing 2,"Above Dem Niggas
(feat. Lil Duke & MPA Wicced) (prod. Planet9)","Track 11 on ""I Came From Nothing 2"".",3:59,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/3kCKRklQBLKSu9bA22PW0R?si=b7aed6d214bd4b56
I Came From Nothing 2,"Go Getta
(feat. MPA Wicced & Yung Booke)","Track 12 on ""I Came From Nothing 2"".",4:05,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/0FrL4Wt682zK2I6NrWYzIU?si=7a25804b737c4ae9
I Came From Nothing 2,"But I Want
(prod. Planet9)","Track 13 on ""I Came From Nothing 2"".",3:24,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/6ISVKd55z3xQic5mkSzUU0?si=1f0a4b68edf64cd6
I Came From Nothing 2,"Ooooorr
(feat. Capo Kam & Kumite) (prod. Cardo)","Track 14 on ""I Came From Nothing 2"".",4:07,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/3PD2KvgTKspc3K44hxMWS8?si=88327454eb8a4353
I Came From Nothing 2,The Plug,"Track 15 on ""I Came From Nothing 2"".",2:58,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/7pAQttYwzK1lREc2kypKW9?si=5645e0418b1749f2
I Came From Nothing 2,"Racks On Me [V2]
(feat. Lil Chris, Shawty Lo & Wonder B) (prod. Mercy)","Track 16 on ""I Came From Nothing 2"".",3:54,"Dec 20, 2011",Mixtape Track,No,Link Needed
I Came From Nothing 2,"Curtains
(feat. Shawty Lo & Skooly) (prod. London On Da Track)","Track 17 on ""I Came From Nothing 2"".",3:40,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/32w14bKcCegHTa8ThmgMoM?si=1ccba0b7719f47f1
I Came From Nothing 2,"Fuck 12
(feat. Lil Duke & MPA Wicced)","Track 18 on ""I Came From Nothing 2"".",4:34,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/6MHdSoKZsTlGG4a10Bkxq3?si=35dcef575b134737
I Came From Nothing 2,"Fuck Witcha
(feat. Ca$h Out)","Track 19 on ""I Came From Nothing 2"".",5:14,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/7c5Bt8kSdlPXg7PnN1Q008?si=6785aaead675488a
I Came From Nothing 2,"Go Harder Than Y'all
(feat. YL Stunna)","Track 20 on ""I Came From Nothing 2"".",2:52,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/21K4rWs8qmPH8HtOBc8K6v?si=418c4c5940734898
I Came From Nothing 2,Jamaican Slang,"Track 21 on ""I Came From Nothing 2"".",3:08,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/4hw9DTnlyY5JLFp41TTCPP?si=6353a7f7eca4478c
I Came From Nothing 2,Our Bars,"Track 22 on ""I Came From Nothing 2"".",2:08,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/5nyLTeCfaBAyJijoZM5CKR?si=1f72880ab37c43f2
I Came From Nothing 2,"They Killin' N****s
(feat. Buc Buc)","Track 23 on ""I Came From Nothing 2"".",2:54,"Dec 20, 2011",Mixtape Track,Yes,https://open.spotify.com/track/4PUMcoMOCNh2kTUT396TTt?si=0c730169582c4b4b
I Came From Nothing 3,"DJ Swamp Izzo - Flyguy Gang
(feat. Dink & Young Thug) (prod. Lex Luger)","Track 14 on DJ Swamp Izzo's mixtape ""I'm On My Shit 6"".",3:10,"Dec 26, 2011",Feature,No,https://www.youtube.com/watch?v=w1TwVS5gaww
I Came From Nothing 3,"Young Scooter - Letter To The Streets [V1]
(feat. Young Thug)","Track 13 on Young Scooter's mixtape ""Married To The Streets"". A remastered version released later in the year on ""Married To The Streets (Rerock Edition)"".",3:35,"Jan 12, 2012",Feature,No,
I Came From Nothing 3,"Young Scooter - Ice [V1]
(feat. Marco & Young Thug) (prod. Beat Junkiez)","Track 16 on Young Scooter's mixtape ""Married To The Streets"". A remastered version released later in the year on ""Married To The Streets (Rerock Edition)"".",3:56,"Jan 12, 2012",Feature,No,
I Came From Nothing 3,"Sing To Her
(feat. Shawty Boy) (prod. Corey Lingo)","Track 13 on Shawty Boy's mixtape ""I Ain't No Joke"".",3:28,"Mar 6, 2012",Feature,No,
I Came From Nothing 3,"YC - On My Grind
(feat. Chill Will & Young Thug)","Track 7 on YC's mixtape ""Back From Vacation"".",4:06,"Mar 8, 2012",Feature,No,https://soundcloud.com/djspins-music/on-my-grind-feat-young-thug?si=c7539c8a61664999b04ca04d058d00f1&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing
I Came From Nothing 3,"YC - Yeah
(feat. Chill Will & Young Thug)","Track 14 on YC's mixtape ""Back From Vacation"".",4:28,"Mar 8, 2012",Feature,No,https://soundcloud.com/djspins-music/yeah?in=djspins-music/sets/back-from-vacation-3&si=a1107059a6ec41fab47bf3407b0bbd19&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing
I Came From Nothing 3,"Spazz Alino - Campaign
(feat. Kwony Cash & Young Thug)",Single released by Spazz Alino.,4:08,"Apr 4, 2012",Feature,No,https://soundcloud.com/spazzalino/spazz-alino-new-single
I Came From Nothing 3,"Yung Tone - I Got Em
(feat. Young Thug & Bandit Gang Marco) (prod. Will A Fool)","Released as a single and track 2 on Yung Tone's mixtape ""Get Used To My Face 2"".",3:12,"Apr 9, 2012",Feature,No,
I Came From Nothing 3,"Da Real Crew - Gettin It In
(feat. Young Thug) (prod. Will-A-Fool)","Track 2 on Da Real Crew's mixtape ""No Pen No Pad"".",3:56,"Apr 10, 2012",Feature,No,
I Came From Nothing 3,"Da Real Crew - Kush & Lean
(feat. Young Thug)","Track 10 on Da Real Crew's mixtape ""No Pen No Pad"".",4:08,"Apr 10, 2012",Feature,No,
I Came From Nothing 3,Intro,"Track 1 on ""I Came From Nothing 3"".",0:28,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"Thinkin' Out Loud #TOL
(prod. DJ Suede)","Track 2 on ""I Came From Nothing 3"".",3:36,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"Woda
(prod. Quint Tha Great)","Track 3 on ""I Came From Nothing 3"".",3:13,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"Molly Workin'
(prod. Quint Tha Great)","Track 4 on ""I Came From Nothing 3"".",3:29,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"Loaded
(feat. Jose Guapo & Young Scooter) (prod. Bigg Dre)","Track 5 on ""I Came From Nothing 3"".",4:39,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,I Know Ya,"Track 6 on ""I Came From Nothing 3"".",3:12,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"Ok Cool
(feat. Skooly) (prod. Young Lan)","Track 7 on ""I Came From Nothing 3"".",3:20,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"Admit It
(feat. Skypadwar & Kosher) (prod. DJ Suede)","Track 8 on ""I Came From Nothing 3"".",4:32,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"Natural
(prod. Yung Lan)","Track 9 on ""I Came From Nothing 3"".",4:30,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"I'm Paid
(prod. DJ Suede)","Track 10 on ""I Came From Nothing 3"".",3:12,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"Creepy Crawlin'
(prod. Quint Tha Great)","Track 11 on ""I Came From Nothing 3"".",4:12,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"Epic
(feat. Tizzle125 & Curt Blow) (prod. DJ Plugg)","Track 12 on ""I Came From Nothing 3"".",4:53,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"Bitches
(prod. Supreme Team)","Track 13 on ""I Came From Nothing 3"".",3:12,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"Time Of Ya Life
(feat. Lil Silk) (prod. Bigg Dre)","Track 14 on ""I Came From Nothing 3"".",4:34,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"What Dat Mean
(feat. Skypadwar & C Neil) (prod. JayLeno)","Track 15 on ""I Came From Nothing 3"".",4:38,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"My Life
(feat. Rocko & Ola Playa) (prod. DJ Plugg)","Track 16 on ""I Came From Nothing 3"".",4:26,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"Angry Sex
(prod. JayLeno)","Track 17 on ""I Came From Nothing 3"".",3:33,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"I Like What Ya Doin'
(prod. JayLeno)","Track 18 on ""I Came From Nothing 3"".",2:58,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"HollyHood
(feat. Skypadwar & Aston Martin Philos)","Track 19 on ""I Came From Nothing 3"".",4:13,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"Foreign
(feat. Johnny Cinco & PopLord) (prod. C Neil)","Track 20 on ""I Came From Nothing 3"".",4:41,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,International Connection (Skit),"Track 21 on ""I Came From Nothing 3"".",0:16,"Jul 4, 2012",Mixtape Track,No,Link Needed
I Came From Nothing 3,"My Time
(prod. .223 & Supreme Team)","Track 22 on ""I Came From Nothing 3"".",5:07,"Jul 4, 2012",Mixtape Track,No,Link Needed
1017 Thug,"Yung Booke - Can't Complain
(feat. Young Thug & PeeWee Longway) (prod. Carti)","Track 8 on Yung Booke's mixtape ""Fly Therapy"".",4:18,"Sep 12, 2012",Feature,Yes,https://open.spotify.com/track/6l30LPuJOduj3CdXHMgDOr?si=2aade5b2552c4ccd
1017 Thug,"Yung Nunk - Money Never Change Me
(feat. Young Thug) ",Single released by Yung Nunk on SoundCloud via RocHarder Music.,4:24,"Sep 14, 2012",Feature,No,https://soundcloud.com/rocharder-music/yung-nunk-ft-young-thug-money
1017 Thug,"Young Scooter - Letter To The Streets [V2]
(feat. Young Thug)","Track 11 on Young Scooter's mixtape ""Married To The Streets (Rerock Edition)"". Remastered from the original mixtape release.",3:44,"Oct 24, 2012",Feature,Yes,https://open.spotify.com/track/4D95BczaJtM3XtQIS1BwOF?si=8f0034c8a2034ceb
1017 Thug,"Young Scooter - Ice [V2]
(feat. Marco & Young Thug) (prod. Beat Junkiez)","Track 14 on Young Scooter's mixtape ""Married To The Streets (Rerock Edition)"". Remastered from the original mixtape release.",3:56,"Oct 24, 2012",Feature,Yes,https://open.spotify.com/track/1jFiVEhsLKSuDiN2vh7JuF?si=04244ff25b1f4f81
1017 Thug,"Bloody Jay - Sex, Money, Murder
(feat. Young Thug & Ola Playa) (prod. Too Hot)","Track 11 on Bloody Jay's mixtape ""Blatlanta: Bigger Than Rap"".",4:39,"Oct 31, 2012",Feature,Yes,https://open.spotify.com/track/2cEDVxZ9dJSMzQoRk0grpz?si=589d64449b614d2f
1017 Thug,"Ola Playa - S.L.I.M.E. [V1]
(feat. Young Thug) (prod. Ferrari Smash)","Track 1 on Ola Playa's mixtape ""Slime Boss"". Also included on ""Slime Season (Year of the Slime)"" in 2014.",3:13,"Feb 4, 2013",Feature,No,https://www.youtube.com/watch?v=AvMuyRbqeJo
1017 Thug,"Ola Playa - Grind Mode
(feat. Young Thug) (prod. Ferrari Smash)","Track 3 on Ola Playa's mixtape ""Slime Boss"".",,"Feb 4, 2013",Feature,No,https://soundcloud.com/realundergroundradio/young-thug-x-ola-playa-grind-mode
1017 Thug,"Ola Playa - Rock n Rollin
(feat. Young Thug) (prod. Ferrari Smash)","Track 9 on Ola Playa's mixtape ""Slime Boss"".",4:24,"Feb 4, 2013",Feature,No,https://youtu.be/F4oVUEGtM54?si=FVtKhTf46RIuBGut
1017 Thug,"Waka Flocka Flame - Fell
(feat. Gucci Mane & Young Thug) (prod. Lex Luger)","Track 4 on Waka Flocka Flame's mixtape ""DuFlocka Rant 2"".",4:06,"Feb 5, 2013",Feature,Yes,
1017 Thug,"Shawty Lo - Ain't Gone Work 
(feat. MDC & Yung Thug) (prod. Gamble)","Track 12 on Shawty Lo's mixtape ""I'm Da Man 4"".",3:42,"Feb 6, 2013",Feature,No,https://www.youtube.com/watch?v=9MZafuLM-gM
1017 Thug,"Gucci Mane - Miracle
(feat. Young Thug) (prod. Lex Luger)","Track 9 on Gucci Mane's mixtape ""Trap God 2"".",4:24,"Feb 12, 2013",Feature,Yes,
1017 Thug,"Gucci Mane - Break Dancin
(feat. Young Thug) (prod. Lex Luger)","Track 20 on Gucci Mane's mixtape ""Trap God 2"".",2:58,"Feb 12, 2013",Feature,Yes,
1017 Thug,"Mykko Montana - Ring Bells
(feat. Young Thug)","Track 10 on Mykko Montana's mixtape ""Applying Pressure"".",4:04,"Feb 18, 2013",Feature,No,
1017 Thug,"Yeah, Yeah
(feat. OG Boo Dirty & Heavy) (prod. Nard & B)","Track 1 on ""1017 Thug"".",4:28,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/5cMxGBSbQjm2mk0XBbmwR0?si=a0e8687464844dc7
1017 Thug,"2 Cups Stuffed
(prod. Supah Mario)","Track 2 on ""1017 Thug"".",3:13,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/1DY99Kz8yzcqpH9SnJJL3s?si=b8c09fbca9484d1f
1017 Thug,"Ball
(feat. OG Boo Dirty) (prod. Memphis Track Boy)","Track 3 on ""1017 Thug"".",2:26,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/0vqRG0UHCcyHigiaLCDJNw?si=ffdcee49187b420f
1017 Thug,"I'm Fo Real
(prod. Dun Deal)","Track 4 on ""1017 Thug"".",3:06,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/1XhVoHOwSYqdXhmOLkOojI?si=ec7ed2c7ab874a28
1017 Thug,"Jungle
(feat. Gucci Mane) (prod. C4Bombs)","Track 5 on ""1017 Thug"".",2:27,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/2o5VOeiyQkj5maU6VFu4kc?si=22afd5a5b3f648b6
1017 Thug,"Scared of You
(prod. Lex Luger)","Track 6 on ""1017 Thug"".",2:57,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/43X4dZ74fj8qjpX3DsaYf9?si=86b70ec1c0c7487c
1017 Thug,"Murder
(prod. Nard & B)","Track 7 on ""1017 Thug"".",3:07,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/3W0hhHVDX1mVs6ON9Sjxj6?si=5bcc13d934e749a6
1017 Thug,"Nigeria
(feat. Gucci Mane & Peewee Longway)","Track 8 on ""1017 Thug"".",3:30,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/31bLUy5zTjebcIeeFNPPIG?si=3ac48bdbcd0c42ec
1017 Thug,"Dead for Real
(feat. Peewee Longway) (prod. MP808 & TM88)","Track 9 on ""1017 Thug"".",2:00,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/74HRDRHzTuBAyL8C1esfff?si=f76c8e1710b042e4
1017 Thug,"Condo Music
(feat. Wicced) (prod. Nard & B & Trenchwerk)","Track 10 on ""1017 Thug"".",3:11,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/7GdurizpDeZydmL5pXLMJu?si=001efeb98f6d49e5
1017 Thug,"Patna Dem
(feat. Peewee Longway)","Track 11 on ""1017 Thug"".",1:37,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/3obLb2rhu8eZi84PCQloVI?si=65920ffa658b42f7
1017 Thug,"Picacho
(feat. Maceo) (prod. Jay Neutron)","Track 12 on ""1017 Thug"".",4:13,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/0oLIGshQFiUzkWkVheQ6Ln?si=8ccad309738c4946
1017 Thug,"Trigger Finger [V1]
(prod. C4Bombs)","Track 13 on ""1017 Thug"".",3:07,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/3OsT8Bsw4IDtqH2ID5eRlj?si=0bd03baa2d6e4a6a
1017 Thug,"Picture Baby
(prod. Supah Mario)","Track 14 on ""1017 Thug"".",3:12,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/5frkhnuDWB7678XprVVhbV?si=9a5e9b39a58148a7
1017 Thug,"Shooting Star
(feat. Gucci Mane)","Track 15 on ""1017 Thug"".",4:20,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/7lxgKqQPNygmN4N3sZVvfh?si=648006aa540b439b
1017 Thug,"Miss U
(prod. K.E. on the Track)","Track 16 on ""1017 Thug"".",3:09,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/1xWTk7fbPmiIavBzVTgjFM?si=1424136ff28641e6
1017 Thug,"Tabernacle
(prod. K.E. on the Track)","Track 17 on ""1017 Thug"".",2:56,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/6QXGepmAXY8l1wpjbCr64K?si=c0e2c53a7b004b2c
1017 Thug,"Why Order
(prod. TM88)","Track 18 on ""1017 Thug"".",3:18,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/0S24xhWyD1nrTy8I6TnHmx?si=d49e1a555f1142bd
1017 Thug,"THUG
(feat. Runts) (prod. Nard & B)","Track 19 on ""1017 Thug"".",4:14,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/54xaSQYEbzNfLQoXQzcVpF?si=28e4a86395854050
1017 Thug,"Fuck with It
(feat. Young Scooter) (prod. K.E. on the Track)","Track 20 on ""1017 Thug"".",3:29,"Feb 23, 2013",Mixtape Track,Yes,https://open.spotify.com/track/20DUUo969FT6o05bQtVZD6?si=9df1c0f0d874492d
HiTunes [V1],"Wonder B - I Luv It
(feat. Young Thug) (prod. Mercy)","Track 7 on Wonder B's mixtape ""No Pressure"".",2:55,"Mar 11, 2013",Feature,No,
HiTunes [V1],"Yung Ralph - Cinderella
(feat. Young Thug) (prod. Zaytoven)","Track 5 on Yung Ralph's mixtape ""Juugin Round The City"".",2:57,"Mar 12, 2013",Feature,Yes,https://open.spotify.com/track/2ZrGDfyIs1owHJG6DJZc4V?si=6598d2c613424aa3
HiTunes [V1],"PeeWee Longway - Dress Her
(feat. Young Thug) (prod. Presidential)","Track 11 on Gucci Mane and PeeWee Longway's mixtape ""Money, Pounds, Ammunition"".",4:11,"Mar 22, 2013",Feature,Yes,https://open.spotify.com/track/5VP49Pbd3FxpruQKw4fib3?si=384b339671cf4b36
HiTunes [V1],"Block 125 - Wanna B It
(feat. Young Thug)","Track 11 on Block 125's mixtape ""No Sponsor"".",3:15,"Apr 19, 2013",Feature,No,
HiTunes [V1],"Dunchie Baby - G Check [Single Version]
(feat. Young Thug & Skooly) (prod. Cardo Got Wings)","Released as a single and track 3 on Dunchie Baby's mixtape ""Ain't Nothin' Movin' But The Money"". The single version doesn't have DJ tags.",4:10,"May 4, 2013",Feature,No,https://www.youtube.com/watch?v=orIrGp5yL6k
HiTunes [V1],"Waka Flocka Flame - Come Around
(feat. Young Thug) (prod. 808 Mafia)","Track 9 on Waka Flocka Flame's mixtape ""DuFlocka Rant Halftime Show"".",3:52,"May 9, 2013",Feature,Yes,https://open.spotify.com/track/5R3PBLg5zrLvCsN2G7EVdk?si=41db1b98764c4d4c
HiTunes [V1],"Gucci Mane - Chasin' Paper
(feat. Rich Homie Quan & Young Thug) (prod. Honorable C.N.O.T.E.)","Track 15 on Gucci Mane's mixtape ""Trap House III"". Also included on ""Trust God, Fuck 12"" later this year.",4:50,"May 21, 2013",Feature,Yes,https://open.spotify.com/track/2TiDoezjka1qOMLf5MHCwN?si=8a0f8586f2a34d5d
