Era,Name,Notes,Track Length,File Date,Leak Date,Available Length,Quality,Link(s)
HAPPY 2 BE HERE,"Ye - Free [V8]
(ref. Rhymefest) (feat. ??? & ???) (prod. Timbaland, Team Timbo, Federico Vindver, Andy C, BoogzDaBeast, & Charlie Heat)
(Freak)","OG Filename: 01 Free - 09.17.19 Rhymefest
Version most likely seen on September 17, 2019 JESUS IS KING tracklist due to being made the day of. Features Rhymefest and an unknown female vocalist who is most likely Victory. Snippet leaked January 13, 2026",1:58,"Sep 17, 2019","Feb 6, 2026",OG File,CD Quality,https://pillows.su/f/PTpZlQSD
HAPPY 2 BE HERE,"Ye - Sky City [V26]
(feat. Ty Dolla $ign, Ant Clemons, 070 Shake, The-Dream, Desiigner & Kid Cudi) (prod. damn james!, Ty Dolla $ign, Ye, Federico Vindver, Angel Lopez, DRTWRK, BoogzDaBeast, Team Timbo & Timbaland)
(City In The Sky, Loyalty, Ooh Child, Ooh Child Things Are Gonna Get Easier)","OG Filename: Sky City KW Timbo 07.15.19
Rebounce of the December 2018 version.",4:02,"Jul 15, 2019","Feb 6, 2026",OG File,CD Quality,https://pillows.su/f/aLoQz_Kc
HAPPY 2 BE HERE,"Ye - Ooh Child [V27]
(feat. Ty Dolla $ign, Ant Clemons, 070 Shake, The-Dream, Desiigner & Kid Cudi) (prod. damn james!, Ty Dolla $ign, Ye, Federico Vindver, Angel Lopez, DRTWRK, BoogzDaBeast, Team Timbo & Timbaland)
(City In The Sky, Loyalty, Ooh Child Things Are Gonna Get Easier, Sky City)","OG Filename: Ooh Child 08.24.19 clean
The same as the file below, but without the intro fix.",4:02,"Aug 24, 2019","Feb 6, 2026",OG File,CD Quality,https://pillows.su/f/PYFHcSH6
HAPPY 2 BE HERE,"Ye - Ooh Child [V28]
(feat. Ty Dolla $ign, Ant Clemons, 070 Shake, The-Dream, Desiigner & Kid Cudi) (prod. damn james!, Ty Dolla $ign, Ye, Federico Vindver, Angel Lopez, DRTWRK, BoogzDaBeast, Team Timbo & Timbaland)
(City In The Sky, Loyalty, Ooh Child Things Are Gonna Get Easier, Sky City)","OG Filename: Ohh Child 08.26.19 Clean Intro fix
Version considered for JESUS IS KING. Has slightly different production, is censored, has Ty vocals from the intro as an outro and has the full intro. The ""Ohh"" in the filename is a typo.",4:02,"Aug 26, 2019","Feb 6, 2026",OG File,CD Quality,https://pillows.su/f/Q16OgTh4
HAPPY 2 BE HERE,"Ye - Alien [V49]
(ref. Sean Leon) (feat. Ant Clemons) (prod. FnZ, Andrew Dawson, BONGOByTheWay & RONNY J & ???)
(Space X)","OG Filename: Alien - 07.19.19 - Sean Leon ref
Sean Leon said he had a verse in a tweet on July 5th, 2020. This was likely recorded in July 2019. A snippet was eventually posted by crave on January 15th, 2026. Has the re-recorded Ant Clemons Godzilla vocals that were later used on 2020 versions of the song. Fully leaked on January 18, 2026. Following the leak, Sean noted that this was one of the first things he recorded in Calabasas and that the engineers didn't know how to mix his vocals at the time.",3:43,"Jul 19, 2019","Jan 18, 2026",OG File,High Quality,https://pillows.su/f/58d1dada9d81e964d12b936b8a985825
HAPPY 2 BE HERE WITH YOU,"¥$ - Paid [V12]
(feat. K-Ci) (prod. Stryv, Chrishan, Kanye West & AyoAA)
(Get Paid, 3AM)","OG Filename: paid ayoaa v3 9.20
Filename shown by AyoAA on stream December 24th, 2025. Later played on the same stream.",,"Sep 20, 2023","Dec 24, 2025",Snippet,Recording,Link Needed
HAPPY 2 BE HERE WITH YOU,"¥$ - Paperwork [V16]
(prod. 88-Keys & AyoAA)","OG Filename: @AyoAA Paperwork
Partial filename shown by AyoAA (and later played) on stream December 24th, 2025.",,,"Dec 24, 2025",Snippet,Recording,Link Needed
HAPPY 2 BE HERE WITH YOU,"¥$ - Beg For Forgiveness [V11]
(prod. Kanye West)
(Beg Forgiveness)","OG Filename: 03 Beg for Forgiveness_01
Rebounce of the original YEBU beat. Filename seen in a list of files on damn james!'s laptop during an Instagram Live on November 21st, 2025. Played by damn james! on stream December 18th, 2025.",3:16,"Aug 30, 2023","Dec 18, 2025",Full,Recording,https://pillows.su/f/7bca79e4d45722488f4da412a032c4a4
HAPPY 2 BE HERE WITH YOU,"¥$ - Problematic [V6]
(ref. Rooga & Sasha Hashemi) (prod. 88-Keys)
(Ceremony Freestyle)","OG Filename: 04 Problematic_01 Sasha
Sasha Hashemi reference track. Still has the Rooga reference vocals from YEBU. Filename seen in a list of files on damn james!'s laptop during an Instagram Live on November 21st, 2025. Played partially by damn james! on stream December 14th, 2025. Full recording was played December 18th, 2025.",,"Aug 30, 2023","Dec 18, 2025",Full,Recording,https://pillows.su/f/2c22af89a0987ec89957db682a06adfd
HAPPY 2 BE HERE WITH YOU,"¥$ - Paperwork [V4]
(ref. DaBaby) (prod. 88-Keys)","OG Filename: 08 Paperwork_01 DaBaby
DaBaby reference track. Assumed to be made during the Italy sessions, though he was never spotted in Italy so this may have been recorded earlier, possibly during Japan YEBU and Beach House 4 sessions. Seen in a list of files on damn james!'s laptop during an Instagram Live on November 21st, 2025. Original snippet leaked December 3rd, 2025. Later played in full by damn james! on stream December 14th, 2025.",,"Aug 30, 2023","Dec 14, 2025",Snippet,High Quality,"https://pillows.su/f/fd78e4a18d05765d429e6a9e5dce172c
https://pillows.su/f/d039d7f43939b9964bee5ade6d7281ab"
